idproducto_onu;nombreproducto_onu;id_nivel3;nombre_nivel3;nombre_nivel2;nombre_nivel1
31231303;Tubería de titanio;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231304;Tubería de magnesio;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231305;Tubería de estaño;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231306;Tubería de latón;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231307;Tubería de plomo;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231308;Tubería de bronce;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231309;Tubería de cinc;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231310;Tubería de acero;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231311;Tubería de hierro;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231312;Tubería de cemento;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231313;Tubería de plástico;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231314;Tubería de goma;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231315;Tubería de cristal;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231316;Tubería de piedra;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231317;Tubería de aleación no ferrosa;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231318;Tubería de aluminio;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231319;Tubería de acero inoxidable;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231320;Tubería de metal precioso;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231321;Tuberías de nailon;31231300;Tubos y cañerías;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231401;Reservas de chapa de bronce;31231400;Reservas de chapa;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231402;Reserva de chapa de acero;31231400;Reservas de chapa;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231403;Reserva de chapa de acero inoxidable;31231400;Reservas de chapa;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231404;Reserva de chapa de aluminio;31231400;Reservas de chapa;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31231405;Reserva de chapa de cobre;31231400;Reservas de chapa;Materia prima en planchas, barras o tubos;Artículos de fabricación y producción
31241501;Lentes;31241500;Lentes y prismas industriales;Óptica industrial;Artículos de fabricación y producción
31241502;Prismas;31241500;Lentes y prismas industriales;Óptica industrial;Artículos de fabricación y producción
31241601;Cristales de filtro;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241602;Discos de cristal;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241603;Cristal moldeado;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241604;Cristales de prismas;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241605;Cristales de silicio;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241606;Cristales de germanio;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241607;Metal en barras redondo;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241608;Metal en barras cuadrado;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241609;Cristales indicadores de muestra;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241610;Blancos de material óptico infrarrojo;31241600;Cristales ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241701;Espejos torneados con herramienta de diamante;31241700;Espejos industriales;Óptica industrial;Artículos de fabricación y producción
31241702;Espejos metálicos;31241700;Espejos industriales;Óptica industrial;Artículos de fabricación y producción
31241703;Espejos parabólicos;31241700;Espejos industriales;Óptica industrial;Artículos de fabricación y producción
31241704;Espejos sin revestimiento;31241700;Espejos industriales;Óptica industrial;Artículos de fabricación y producción
31241705;Espejos para láser;31241700;Espejos industriales;Óptica industrial;Artículos de fabricación y producción
31241801;Filtros ópticos de banda ancha;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241802;Filtros de gradiente;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241803;Filtros de infrarrojos;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241804;Filtros de láser;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241805;Filtros de banda estrecha;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241806;Filtros de película de plástico;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241807;Filtros visuales;31241800;Filtros ópticos industriales;Óptica industrial;Artículos de fabricación y producción
31241901;Bóvedas de especialidad;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241902;Bóvedas torneadas con diamante;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241903;Bóvedas metálicas;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241904;Bóvedas de cristal moldeado;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241905;Bóvedas moldeadas del policarbonato;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241906;Bóvedas reproducidas;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241907;Bóvedas formadas;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31241908;Bóvedas frangibles;31241900;Bóvedas ópticas industriales;Óptica industrial;Artículos de fabricación y producción
31242001;Ventana externa de láser o lentes;31242000;Ventanas de láser;Óptica industrial;Artículos de fabricación y producción
31242002;Ventanas de lentes infrarrojos o de láser;31242000;Ventanas de láser;Óptica industrial;Artículos de fabricación y producción
31242003;Ventana visual de láser o lentes;31242000;Ventanas de láser;Óptica industrial;Artículos de fabricación y producción
31242101;Monturas ópticas;31242100;Accesorios para dispositivos ópticos;Óptica industrial;Artículos de fabricación y producción
31242103;Aberturas o ranuras ópticas;31242100;Accesorios para dispositivos ópticos;Óptica industrial;Artículos de fabricación y producción
31242104;Soportes o carriles ópticos;31242100;Accesorios para dispositivos ópticos;Óptica industrial;Artículos de fabricación y producción
31242105;Identificadores de fibra óptica;31242100;Accesorios para dispositivos ópticos;Óptica industrial;Artículos de fabricación y producción
31242106;Recubrimientos ópticos;31242100;Accesorios para dispositivos ópticos;Óptica industrial;Artículos de fabricación y producción
31242201;Divisores del haz;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242202;Polarizadores;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242203;Despolarizadores;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242204;Difusores ópticos;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242205;Retardadores ópticos;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242206;Vidrios ópticamente planos;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242207;Montajes ópticos experimentales;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31242208;Cuchillas ópticas;31242200;Componentes ópticos varios;Óptica industrial;Artículos de fabricación y producción
31251501;Actuadores eléctricos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251502;Actuadores electrónicos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251503;Actuadores hidráulicos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251504;Actuadores neumáticos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251505;Servo válvulas;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251506;Actuadores por engranajes;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251507;Roto activadores;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251508;Actuadores fotoeléctricos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251509;Actuadores electromagnéticos;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251510;Solenoides;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251511;Accionadores lineales;31251500;Actuadores;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31251601;Efectores robóticos;31251600;Componentes de robot;Sistemas de control neumático, hidráulico, eléctrico y robótico;Artículos de fabricación y producción
31261501;Cubiertas y cajas de plástico;31261500;Cubiertas y cajas;Cubiertas, cajas y envoltorios;Artículos de fabricación y producción
